name,salary,sprocket_player_id,member_id,discord_id,skill_group,franchise,Franchise Staff Position,slot,current_scrim_points,Eligible Through
TheeBeni,14.0,4331,4390,298903924214202369,Champion League,FP,NA,NONE,0,Not Eligible
HarryHood,11.0,3898,3957,720030822119243786,Academy League,FP,NA,NONE,0,Not Eligible
nokompass,14.0,1629,1659,703747814060195910,Champion League,FP,NA,NONE,0,Not Eligible
ShaunShip,17.0,5730,5789,809475560056422400,Master League,Wizards,NA,PLAYERE,0,Not Eligible
Succonma,10.5,1688,1718,487444157564977153,Academy League,FP,NA,NONE,0,Not Eligible
PDJinxx,15.5,5533,5592,221063157764980736,Master League,FP,NA,NONE,0,Not Eligible
WonderTwin01,11.0,1392,1416,196411173581750272,Academy League,FP,NA,NONE,0,Not Eligible
mar,16.0,2292,2351,237374018611576833,Master League,FP,NA,NONE,0,Not Eligible
JernejH2,17.0,3640,3699,410433195499061258,Master League,Pandas,Franchise Manager,NONE,0,Not Eligible
PootieTang,13.5,3993,4052,771728210928992276,Champion League,FP,NA,NONE,0,Not Eligible
Buttery,14.0,1998,2057,357727339943297030,Champion League,FP,NA,NONE,0,Not Eligible
scoot,13.5,2466,2525,113080495054602240,Champion League,FP,NA,NONE,0,Not Eligible
TaZe xZombies,10.5,543,550,368039988081983498,Academy League,FP,NA,NONE,0,Not Eligible
Zrora,14.0,1487,1512,230773159006044170,Champion League,FP,NA,NONE,0,Not Eligible
Benje4k,8.5,4463,4522,1036396434427228200,Foundation League,FP,NA,NONE,0,Not Eligible
fieryprophet,10.0,5700,5759,312622594295857163,Foundation League,FP,NA,NONE,0,Not Eligible
ROCK_Sause,17.0,3303,3362,132715418715422720,Master League,FP,NA,NONE,0,Not Eligible
MelonHead,17.0,2388,2447,578012739075702795,Master League,FP,NA,NONE,0,Not Eligible
Wayne Finkle,11.5,2543,2602,302677257053405184,Academy League,Blizzard,NA,PLAYERA,0,Not Eligible
coopermark43,7.0,942,953,151022103464771585,Foundation League,FP,NA,NONE,0,Not Eligible
Voxmanns,17.0,4929,4987,489846213194022912,Master League,FP,NA,NONE,0,Not Eligible
theNumb,12.0,3419,3478,185968913690001408,Academy League,FP,NA,NONE,0,Not Eligible
CommanderSushi1,12.0,109,111,356653491168739328,Academy League,FP,NA,NONE,0,Not Eligible
Slvr.,19.0,4296,4355,289523485078847488,Premier League,Tyrants,Captain,NONE,0,Not Eligible
Woyo,12.0,4167,4225,228666805223292928,Academy League,FP,NA,NONE,0,Not Eligible
Umbra_Mort1s,15.5,3316,3375,122217209215975425,Champion League,Hawks,NA,NONE,0,Not Eligible
Big Rusty,12.5,4234,4292,1065363746748387369,Academy League,FP,NA,NONE,0,Not Eligible
DRWCFR_G,5.5,4039,4097,455197800821424186,Foundation League,FP,NA,NONE,0,Not Eligible
Godless,14.0,2594,2653,234547110492504065,Champion League,FP,NA,NONE,0,Not Eligible
TrueFlare_,14.5,2353,2412,348965757197221901,Champion League,FP,NA,NONE,0,Not Eligible
Sparky7,13.5,4490,4549,946246923596234762,Champion League,FP,NA,NONE,0,Not Eligible
Froggy,13.5,1750,1807,482173973946171407,Champion League,FP,NA,NONE,0,Not Eligible
ThreeStrikes,15.0,3504,3563,254479283555139594,Champion League,FP,NA,NONE,0,Not Eligible
Icykix,14.0,873,883,460423650818916362,Champion League,FP,NA,NONE,0,Not Eligible
ItsChangYang,8.5,229,233,318847783186726932,Foundation League,FP,NA,NONE,0,Not Eligible
Skinny,12.5,5120,5178,210107707649294347,Academy League,FP,NA,NONE,0,Not Eligible
benjiboy771,18.5,4434,4493,294221705180741633,Premier League,FP,NA,NONE,0,Not Eligible
Repaz17,15.5,1907,1966,491151763198705674,Master League,FP,NA,NONE,0,Not Eligible
Boog,19.0,4270,4328,630556027301003284,Premier League,Pend,NA,NONE,0,Not Eligible
krumberry,12.0,4179,4237,386685915076231169,Academy League,FP,NA,NONE,0,Not Eligible
Plumato,18.0,410,416,82988905682440192,Master League,Pend,NA,NONE,0,Not Eligible
Ollie,14.5,5016,5074,300493450430906370,Champion League,FP,NA,NONE,0,Not Eligible
Birarda,11.5,889,899,175988497612537856,Academy League,FP,NA,NONE,0,Not Eligible
UCRedLine,18.5,433,439,113517154199945216,Premier League,FP,NA,NONE,0,Not Eligible
ChaosSpike,12.5,94,96,176876465323900928,Academy League,Ducks,Franchise Manager,PLAYERA,0,Not Eligible
TheTeflonRon,11.0,1345,1369,424399671000301568,Academy League,FP,NA,NONE,0,Not Eligible
not alex,17.5,2215,2274,216041201894293505,Master League,FP,NA,NONE,0,Not Eligible
AcidKirby,14.5,845,854,162384869387796481,Champion League,FP,NA,NONE,0,Not Eligible
Sypower,12.0,532,539,153690479001731074,Academy League,FP,NA,NONE,0,Not Eligible
Kyro.,12.5,6020,6068,1222536234052751492,Academy League,FP,NA,NONE,0,Not Eligible
Sorta Hefty,12.5,3365,3424,371896728560992257,Academy League,Bulls,NA,PLAYERG,0,Not Eligible
Jeremazing,13.5,1089,1109,209736782005141506,Champion League,FP,NA,NONE,0,Not Eligible
Legacy,16.0,1892,1950,328972292946132993,Master League,FP,NA,NONE,0,Not Eligible
Oddety_,16.5,3986,4046,359990740350402562,Master League,Blizzard,NA,NONE,0,Not Eligible
candeezymac,9.0,779,788,315267728913203200,Foundation League,FP,NA,NONE,0,Not Eligible
Twedty,12.5,5392,5450,186629321190801409,Academy League,Outlaws,NA,PLAYERD,0,Not Eligible
EllectroZx,20.0,2470,2529,580603362232238090,Premier League,Hurricanes,NA,PLAYERB,0,Not Eligible
Tuxedo Marx,13.0,586,593,129482339809099777,Champion League,FP,NA,NONE,0,Not Eligible
Window,13.5,2297,2356,136696602063536128,Champion League,FP,NA,NONE,0,Not Eligible
Zer0,16.5,2288,2347,331792047277342721,Master League,Pandas,NA,NONE,0,Not Eligible
Vaan,19.5,2016,2075,1020173697241317386,Premier League,Pend,NA,NONE,0,Not Eligible
QDWAZAR,20.0,2440,2499,374843697818370058,Premier League,FP,NA,NONE,0,Not Eligible
vlex,16.5,4363,4422,242082206883905537,Master League,FP,NA,NONE,0,Not Eligible
Kovalchuk,16.0,1468,1493,95332276748947456,Master League,FP,NA,PLAYERE,0,Not Eligible
TheBokChoyBoi,11.0,695,703,239917361539448832,Academy League,FP,NA,NONE,0,Not Eligible
Moog,14.0,685,693,245362885532975104,Champion League,FP,NA,NONE,0,Not Eligible
Chains,16.5,4985,5043,699858790484541448,Master League,FP,NA,NONE,0,Not Eligible
Train,14.5,5658,5717,720529225052061717,Champion League,FP,NA,PLAYERE,0,Not Eligible
TTL_Karnage,9.0,4236,4294,230494026317561857,Foundation League,Pirates,Captain,PLAYERA,0,Not Eligible
Syn,17.0,1325,1349,188781677504495616,Premier League,FP,NA,NONE,0,Not Eligible
JohnTheCracked,14.5,4211,4269,225441682823315456,Champion League,FP,NA,NONE,0,Not Eligible
MrFranceypantz,11.5,363,368,148147376907878400,Academy League,FP,NA,NONE,0,Not Eligible
Virus8,18.5,3734,3793,153249653465415680,Premier League,FP,NA,NONE,0,Not Eligible
monter,18.0,5215,5273,352600418062303244,Master League,FP,NA,PLAYERA,0,Not Eligible
Kicker_1,11.5,3669,3728,249310513337466880,Academy League,Sharks,NA,NONE,0,Not Eligible
Ampsup,13.0,4854,4913,680982122315382842,Champion League,FP,NA,NONE,0,Not Eligible
Tegro215,11.0,5103,5161,759901902820737035,Academy League,FP,NA,NONE,0,Not Eligible
Zembrow,10.5,1410,1435,324178794531389451,Academy League,FP,NA,NONE,0,Not Eligible
Rsky,14.0,1911,1970,276179915370397696,Champion League,FP,NA,NONE,0,Not Eligible
Faux Paw,11.5,166,170,225735062644064256,Academy League,FP,NA,NONE,0,Not Eligible
_iEpic,11.0,1521,1551,92759511802068992,Academy League,FP,NA,NONE,0,Not Eligible
chiga,10.0,3878,3937,697742403842474036,Foundation League,FP,NA,NONE,0,Not Eligible
Xavi,14.0,3129,3188,183652044823855104,Champion League,FP,NA,NONE,0,Not Eligible
Tiberius,10.0,570,577,546870563419717633,Foundation League,FP,NA,NONE,0,Not Eligible
JHan,16.0,3737,3796,350109890083160066,Champion League,Eclipse,General Manager,NONE,0,Not Eligible
Taylor,16.0,3886,3945,356200956842475520,Master League,FP,NA,NONE,0,Not Eligible
woozle,16.5,2118,2177,154282850659598336,Master League,Pandas,NA,PLAYERA,0,Not Eligible
Drausu,13.0,4358,4417,220573088431996928,Champion League,FP,NA,PLAYERD,0,Not Eligible
Dark Cully,11.0,3354,3413,568216071207911424,Academy League,FP,NA,PLAYERF,0,Not Eligible
CoZ1Elf,11.5,2454,2513,294682434795208705,Academy League,FP,NA,NONE,0,Not Eligible
Carsn,19.5,2992,3051,455623268704190464,Premier League,FP,NA,NONE,0,Not Eligible
Pivo!,14.0,1676,1706,322524460882067457,Champion League,FP,NA,NONE,0,Not Eligible
BeanMachine,11.5,1660,1690,259403855706456075,Academy League,FP,NA,NONE,0,Not Eligible
Andromeda,14.5,720,728,201566546961629184,Champion League,FP,NA,NONE,0,Not Eligible
ori,19.5,1739,1796,441601862647414795,Premier League,FP,NA,NONE,0,Not Eligible
Asthmatik,10.0,1669,1699,548983677942628353,Foundation League,FP,NA,NONE,0,Not Eligible
RJ,13.0,4453,4512,439481624305074196,Academy League,Pend,NA,NONE,0,Not Eligible
Lucas,15.0,5496,5555,935208642813239356,Champion League,Pend,NA,NONE,0,Not Eligible
Elendel19,12.0,994,1007,171342261727002624,Academy League,FP,NA,NONE,0,Not Eligible
Cookie,10.5,6327,6337,528032518474170368,Foundation League,Pend,NA,NONE,0,Not Eligible
626Gamer,11.0,840,849,176063977095299074,Academy League,FP,NA,NONE,0,Not Eligible
 YTMomo,5.0,6109,6155,1286151003166605474,Foundation League,Spectre,NA,NONE,0,Not Eligible
shmeckled,11.5,5036,5094,435649833039167498,Academy League,FP,NA,NONE,0,Not Eligible
RodeoKing,13.0,4265,4323,494626146466398238,Academy League,FP,NA,NONE,0,Not Eligible
Alex_Marr,12.0,4148,4206,794817649640341514,Academy League,FP,NA,NONE,0,Not Eligible
M0NSTER,14.5,2627,2686,241217456155262986,Champion League,FP,NA,NONE,0,Not Eligible
Awesomemike,9.0,868,878,187969767976468480,Foundation League,FP,NA,NONE,0,Not Eligible
Mythonian,14.0,370,375,116631361493663753,Champion League,FP,NA,NONE,0,Not Eligible
Polar Bear,16.0,4831,4890,384438108793470996,Champion League,Pend,NA,NONE,0,Not Eligible
Maindo,18.0,4219,4277,277659354919075840,Premier League,FP,NA,NONE,0,Not Eligible
Inf3rnalDragonX,18.5,2931,2990,414357059581116416,Premier League,FP,NA,NONE,0,Not Eligible
King Onyx,18.5,5017,5075,666756533257895937,Master League,FP,NA,NONE,0,Not Eligible
Nisesh,14.0,4691,4750,148318884846501888,Champion League,FP,NA,NONE,0,Not Eligible
Other Ninja,16.0,394,400,258715629492764672,Master League,FP,NA,NONE,0,Not Eligible
SkylineEvo,13.5,3885,3944,349158923766464513,Champion League,FP,NA,PLAYERG,0,Not Eligible
blackline64,13.0,2734,2793,263089241767149570,Academy League,FP,Captain,NONE,0,Not Eligible
Lazarus,20.0,1842,1900,152103345035673600,Premier League,FP,NA,NONE,0,Not Eligible
ColonnaBro,13.5,939,950,250993336104648707,Champion League,FP,NA,NONE,0,Not Eligible
velvetyfawn,14.5,5981,6029,743923429992038493,Champion League,Pend,NA,NONE,0,Not Eligible
Simba,14.5,1284,1308,417118686394974208,Champion League,FP,NA,NONE,0,Not Eligible
Rac1n,20.0,6146,6191,407710784593068043,Premier League,Pandas,NA,PLAYERD,0,Not Eligible
Kyle,14.5,1591,1621,186265740712607755,Champion League,FP,NA,NONE,0,Not Eligible
Sylver,14.0,2257,2316,692577727995183196,Champion League,FP,NA,NONE,0,Not Eligible
Botato,16.5,2766,2825,302642483140100096,Master League,FP,NA,NONE,0,Not Eligible
Phill23,15.0,2820,2879,483651633473912844,Champion League,FP,NA,NONE,0,Not Eligible
Goober,11.0,1035,1051,130890411978915842,Academy League,FP,NA,NONE,0,Not Eligible
CoDean02,11.5,5283,5341,114943246093910021,Academy League,FP,NA,NONE,0,Not Eligible
tdub,15.5,1332,1356,226859517978214400,Master League,FP,NA,NONE,0,Not Eligible
Finicko,14.0,167,171,150517669987090433,Champion League,FP,NA,NONE,0,Not Eligible
christian.,19.5,3161,3220,376480593875042304,Premier League,FP,NA,NONE,0,Not Eligible
Rebel,15.0,1481,1506,530980151971020821,Champion League,FP,NA,NONE,0,Not Eligible
RogueUM,12.0,815,824,366949264166748174,Academy League,FP,NA,NONE,0,Not Eligible
reese.,14.0,265,269,275345421218611200,Champion League,FP,NA,NONE,0,Not Eligible
Lbernss,11.5,2548,2607,353931406977662988,Academy League,FP,NA,NONE,0,Not Eligible
NBDY-RL,15.5,1194,1218,253586789212618753,Master League,FP,NA,NONE,0,Not Eligible
Stealthy,5.0,5402,5460,353788642508144641,Foundation League,FP,NA,NONE,0,Not Eligible
YesterYear,10.5,3849,3908,574194869514534913,Academy League,FP,NA,NONE,0,Not Eligible
Clinic,5.0,3632,3691,985219038420537434,Foundation League,FP,NA,NONE,0,Not Eligible
Uju,5.0,3971,4030,510299907194617886,Foundation League,FP,NA,NONE,0,Not Eligible
Purple,15.0,3265,3324,649001863391215655,Champion League,FP,NA,NONE,0,Not Eligible
Lastraw,17.5,6013,6061,219053351269171200,Master League,Demolition,NA,PLAYERG,0,Not Eligible
BlackElectric,11.5,890,900,101532797952344064,Academy League,FP,NA,NONE,0,Not Eligible
fishrulesoy,18.0,2064,2123,239457566151802880,Premier League,FP,NA,NONE,0,Not Eligible
Hawkeye,12.5,2046,2105,689962461838835849,Academy League,Hawks,NA,PLAYERA,0,Not Eligible
Zyqra,16.0,5994,6042,801117028688723989,Champion League,FP,NA,NONE,0,Not Eligible
Cas9,14.5,2676,2735,535137235595427840,Champion League,Pend,NA,NONE,0,Not Eligible
1minatur,19.0,3621,3680,307913697546993664,Premier League,FP,NA,NONE,0,Not Eligible
Squishmallow,11.0,5593,5652,536758072765317120,Foundation League,FP,NA,NONE,0,Not Eligible
GhostRider,9.5,2805,2864,397062702171815946,Foundation League,FP,NA,NONE,0,Not Eligible
Swiz,14.5,2462,2521,260907819950276608,Champion League,FP,NA,NONE,0,Not Eligible
Emezie,10.5,3607,3666,949725674049003591,Academy League,FP,NA,NONE,0,Not Eligible
Jawn,19.0,2097,2156,304800777971695616,Premier League,FP,NA,NONE,0,Not Eligible
CH1LL,14.5,921,932,360550024188395521,Champion League,FP,NA,NONE,0,Not Eligible
Clifford,14.0,3942,4001,760671549027516486,Champion League,Pandas,Assistant General Manager,NONE,0,Not Eligible
Cogito,7.0,937,948,123638758171082752,Foundation League,FP,NA,NONE,0,Not Eligible
Crazedmichfan,11.5,950,961,314807888197451776,Academy League,FP,NA,NONE,0,Not Eligible
frostyman,16.5,3015,3074,616721383635812363,Master League,Knights,NA,PLAYERE,0,Not Eligible
Cuco :[,18.5,3746,3805,399662824668004353,Premier League,FP,NA,NONE,0,Not Eligible
Boxule,12.5,2954,3013,470411462184009765,Academy League,FP,NA,NONE,0,Not Eligible
Matty,9.5,1738,1795,251839717081874432,Foundation League,FP,NA,NONE,0,Not Eligible
Viglio,19.0,2061,2120,234914505321218048,Premier League,FP,NA,NONE,0,Not Eligible
Daedalao,17.5,2424,2483,121774318555234305,Master League,FP,NA,NONE,0,Not Eligible
CeeJ,10.5,4784,4843,254012385990410240,Academy League,FP,NA,NONE,0,Not Eligible
Lou_Sky,14.5,3147,3206,620427932627763201,Champion League,FP,NA,NONE,0,Not Eligible
Beagle,11.0,4359,4418,238687943051575296,Academy League,FP,NA,NONE,0,Not Eligible
AICRUM,19.0,5581,5641,1159616738405650462,Premier League,FP,NA,NONE,0,Not Eligible
Nolan,14.5,4251,4309,689297754467729418,Champion League,FP,NA,NONE,0,Not Eligible
Norm,17.5,5314,5372,571910450632065042,Master League,FP,NA,NONE,0,Not Eligible
Gamr Will,8.5,2546,2605,147502060659671040,Foundation League,FP,NA,NONE,0,Not Eligible
Jysn31.,19.0,1550,1580,220183714896805888,Premier League,Express,Captain,PLAYERE,0,Not Eligible
Aluzai,18.5,2375,2434,283791260634972161,Premier League,FP,NA,PLAYERB,0,Not Eligible
Deathonic,10.5,5631,5690,128768110466433024,Foundation League,Pend,NA,NONE,0,Not Eligible
Oksano.,13.0,5173,5231,853050684764717056,Academy League,FP,NA,NONE,0,Not Eligible
Smoove_Soldier,14.0,2997,3056,689387814399639560,Champion League,FP,NA,PLAYERA,0,Not Eligible
Suited,11.5,2206,2265,611272966474301450,Academy League,FP,NA,NONE,0,Not Eligible
Verdi,14.5,2606,2665,544267511441522728,Champion League,FP,NA,NONE,0,Not Eligible
ItsNotMystiic,16.0,4904,4962,393018366639734787,Master League,FP,NA,NONE,0,Not Eligible
ScrantonStrangler,13.5,5606,5665,494645989995708431,Academy League,FP,NA,NONE,0,Not Eligible
Jay6ix,11.5,1086,1106,140212599550640129,Academy League,FP,NA,NONE,0,Not Eligible
Mealey,17.5,6156,6201,299631076924456960,Master League,Hive,NA,PLAYERH,0,Not Eligible
Mixtape,16.0,1177,1201,354595233591459850,Master League,FP,NA,NONE,0,Not Eligible
Algix,19.5,2807,2866,257321597722034179,Premier League,Hive,NA,PLAYERC,0,Not Eligible
Itachi,16.5,6192,6233,466141444457889832,Master League,Outlaws,NA,NONE,0,Not Eligible
Mourning,17.0,5026,5084,328089648830349312,Master League,Pend,NA,NONE,0,Not Eligible
MB_Outcast02,13.5,3160,3219,408406732121833473,Champion League,FP,NA,NONE,0,Not Eligible
Ubr,10.5,1366,1390,499401562599194624,Academy League,FP,NA,NONE,0,Not Eligible
Samourai,15.0,1729,1778,482935730138775555,Champion League,FP,NA,NONE,0,Not Eligible
Zeus,13.5,648,655,189482852927275008,Champion League,FP,NA,NONE,0,Not Eligible
NaCL,16.0,1446,1471,446869650836422668,Champion League,FP,NA,NONE,0,Not Eligible
TheLouzer,9.0,561,568,296637448967159808,Foundation League,Elite,NA,PLAYERC,0,Not Eligible
Lucid,15.5,831,840,309549434751025152,Master League,FP,NA,NONE,0,Not Eligible
Ahsten,11.0,4498,4557,798589575551123466,Academy League,FP,NA,NONE,0,Not Eligible
Spxdez,11.5,2117,2176,430494212837081099,Academy League,FP,NA,NONE,0,Not Eligible
Petey,14.5,402,408,169939519095701515,Champion League,Pend,NA,NONE,0,Not Eligible
typedino,7.0,5976,6024,1068190255628439602,Foundation League,Pend,NA,NONE,0,Not Eligible
StoneFace,7.0,1680,1710,546697153100382249,Foundation League,FP,NA,NONE,0,Not Eligible
barretta,14.0,3721,3780,335503791363194882,Champion League,FP,NA,NONE,0,Not Eligible
Gabb,16.5,4100,4158,743569840488579102,Master League,FP,NA,NONE,0,Not Eligible
DaddyDudley,10.0,962,973,456633972445806614,Foundation League,FP,NA,NONE,0,Not Eligible
Luckii Eckii,11.0,4073,4131,1167840354003845180,Academy League,FP,NA,NONE,0,Not Eligible
Mellow,12.0,2164,2223,269207894208151564,Academy League,Eclipse,NA,PLAYERF,0,Not Eligible
XZigh,18.5,4821,4880,670171350807347201,Premier League,FP,NA,NONE,0,Not Eligible
Memerino,13.0,3599,3658,182252437682257920,Champion League,FP,NA,NONE,0,Not Eligible
ZackV,17.5,2267,2326,265369609295626241,Master League,FP,NA,NONE,0,Not Eligible
Screamin_Ace,15.5,3155,3214,136274350364950529,Champion League,FP,NA,NONE,0,Not Eligible
DTAmaze,13.0,2574,2633,253957494945087489,Champion League,FP,NA,NONE,0,Not Eligible
ahonata,12.0,4130,4188,216231358618402817,Academy League,FP,NA,NONE,0,Not Eligible
Skoi,18.0,5939,5987,478996400323952642,Master League,Pend,NA,NONE,0,Not Eligible
Wiggle,16.0,3854,3913,1312609668517859490,Champion League,Pend,NA,NONE,0,Not Eligible
skyless,16.5,5249,5307,785983070372364368,Master League,FP,NA,NONE,0,Not Eligible
Skywarp Elf,13.0,4955,5013,1153522333223506070,Champion League,FP,NA,NONE,0,Not Eligible
Avant,4.5,28,29,109073939568828416,Foundation League,FP,NA,NONE,0,Not Eligible
Victor,17.5,5479,5538,1269807235010265129,Master League,FP,NA,NONE,0,Not Eligible
Kal,16.5,5504,5563,593167725057146903,Master League,FP,NA,NONE,0,Not Eligible
TV On Fire,16.0,3156,3215,488687759360393234,Champion League,Lightning,Captain,PLAYERE,0,Not Eligible
Skyler,16.5,1874,1932,554076488228536332,Master League,Spectre,NA,PLAYERD,9,Not Eligible
PixelatedRogue,14.5,4111,4169,492276089507282947,Champion League,Comets,NA,PLAYERF,0,Not Eligible
Archenide,7.0,5742,5801,641030892583780401,Foundation League,FP,NA,NONE,0,Not Eligible
Novanta,7.0,2096,2155,606348695146987520,Foundation League,FP,NA,NONE,0,Not Eligible
hihi217,8.5,1061,1079,123044381543366657,Foundation League,FP,NA,NONE,0,Not Eligible
Dirty,14.5,3597,3656,337069751539073034,Champion League,FP,NA,NONE,0,Not Eligible
Loaf,14.0,4090,4148,427126353842929672,Champion League,Jets,NA,NONE,0,Not Eligible
Lucifer.,19.5,3148,3207,620444565631139840,Premier League,FP,NA,NONE,0,Not Eligible
itmejake,16.0,4801,4860,156237935505571840,Champion League,Pend,NA,NONE,0,Not Eligible
GabeDB,16.5,2812,2871,448549275337490432,Master League,FP,NA,PLAYERB,0,Not Eligible
OZ,18.5,3875,3934,547561718683926549,Premier League,FP,NA,NONE,0,Not Eligible
gabecrdbl,20.0,5614,5673,840395802824278018,Premier League,Pend,NA,NONE,0,Not Eligible
BlueBerry,17.0,4646,4705,554467053734592527,Master League,FP,NA,NONE,0,Not Eligible
lethalbubba,15.0,3511,3570,923403878819565569,Champion League,FP,NA,NONE,0,Not Eligible
Jay,14.5,241,245,98197027858423808,Champion League,FP,NA,NONE,0,Not Eligible
ahmed,11.5,3562,3621,964926792118968340,Academy League,FP,NA,NONE,0,Not Eligible
DirtyJose64,10.5,4847,4906,171360384920322048,Academy League,FP,NA,NONE,0,Not Eligible
Timbo,12.0,2404,2463,343226138606436353,Academy League,FP,NA,NONE,0,Not Eligible
The Twinkie God,14.0,3143,3202,337095941901516801,Champion League,Lightning,General Manager,PLAYERA,0,Not Eligible
Bbforky,10.5,881,891,95497535535194112,Academy League,FP,NA,NONE,0,Not Eligible
